t,y,vy,ay
6.975633E0,-2.888114E-1,-6.559763E-2,2.335544E-1
6.992322E0,-2.902282E-1,-6.588910E-2,-1.102322E-1
7.009011E0,-2.910107E-1,-5.931433E-2,5.602848E-1
7.025700E0,-2.922080E-1,-5.574098E-2,-2.832782E-1
7.042389E0,-2.928712E-1,-5.958564E-2,-1.506026E-1
7.059078E0,-2.941968E-1,-7.006373E-2,8.634215E-3
7.075767E0,-2.952097E-1,-5.466648E-2,1.059584E-1
7.092444E0,-2.960209E-1,-6.396903E-2,-1.185490E-1
7.109133E0,-2.973442E-1,-6.578160E-2,9.980614E-3
7.125822E0,-2.982165E-1,-5.690110E-2,2.272635E-1
7.142511E0,-2.992434E-1,-6.145924E-2,-3.236663E-1
7.159200E0,-3.002679E-1,-6.631803E-2,2.516693E-2
7.175889E0,-3.014570E-1,-6.318955E-2,3.746353E-1
7.192578E0,-3.023770E-1,-5.134703E-2,-1.305356E-1
7.209267E0,-3.031708E-1,-6.511021E-2,-1.234316E-1
7.225956E0,-3.045503E-1,-6.372521E-2,-2.442901E-1
7.242644E0,-3.052978E-1,-6.277905E-2,3.685789E-1
7.259333E0,-3.066457E-1,-6.195337E-2,-2.854253E-2
7.276022E0,-3.073657E-1,-5.420710E-2,1.010800E-2
7.292711E0,-3.084550E-1,-6.719058E-2,-1.470906E-1
7.309400E0,-3.096084E-1,-5.946228E-2,1.158152E-1
7.326089E0,-3.104397E-1,-5.900543E-2,2.034110E-1
7.342767E0,-3.115772E-1,-5.812810E-2,-2.129477E-1
7.359456E0,-3.123793E-1,-6.017923E-2,4.823621E-2
7.376144E0,-3.135858E-1,-6.275944E-2,-6.961041E-1
7.392833E0,-3.144740E-1,-7.574046E-2,4.133270E-1
7.409522E0,-3.161139E-1,-6.194738E-2,3.978164E-1
7.426211E0,-3.165417E-1,-4.596608E-2,2.761283E-1
7.442900E0,-3.176481E-1,-6.404818E-2,-3.823782E-1
7.459589E0,-3.186795E-1,-5.600942E-2,-1.720402E-1
7.476278E0,-3.195176E-1,-6.617755E-2,8.290235E-2
7.492967E0,-3.208883E-1,-6.156743E-2,-2.238574E-1
7.509656E0,-3.215726E-1,-6.243115E-2,2.807487E-1
7.526344E0,-3.229721E-1,-6.408415E-2,-4.048495E-1
7.543033E0,-3.237115E-1,-6.436536E-2,5.150001E-1
7.559722E0,-3.251205E-1,-5.909821E-2,1.042653E-1
7.576400E0,-3.256835E-1,-4.866379E-2,-2.511642E-1
7.593089E0,-3.267443E-1,-7.386967E-2,-2.105657E-1
7.609778E0,-3.281491E-1,-5.994809E-2,2.741100E-2
7.626467E0,-3.287452E-1,-6.095547E-2,4.227748E-1
7.643156E0,-3.301836E-1,-6.021806E-2,-3.906856E-1
7.659844E0,-3.307551E-1,-5.937962E-2,2.582934E-1
7.676533E0,-3.321656E-1,-6.524128E-2,-5.151375E-1
7.693222E0,-3.329328E-1,-6.478850E-2,3.706792E-1
7.709911E0,-3.343281E-1,-6.382499E-2,3.107954E-1
7.726600E0,-3.350631E-1,-4.582019E-2,-3.832309E-1
7.743289E0,-3.358575E-1,-7.590642E-2,-3.185418E-2
7.759978E0,-3.375967E-1,-6.090467E-2,1.066136E-1
7.776667E0,-3.378903E-1,-5.113768E-2,4.486253E-1
7.793356E0,-3.393035E-1,-6.459972E-2,-1.024167E0
7.810033E0,-3.400458E-1,-7.101146E-2,4.118224E-1
7.826722E0,-3.416730E-1,-6.581079E-2,2.699226E-1
7.843411E0,-3.422424E-1,-4.726262E-2,2.326525E-1
7.860100E0,-3.432505E-1,-6.558655E-2,-3.934203E-1
7.876789E0,-3.444315E-1,-6.134414E-2,-4.214873E-1
7.893478E0,-3.452980E-1,-7.318365E-2,1.362076E-1
7.910167E0,-3.468743E-1,-6.799854E-2,-1.197263E-1
7.926856E0,-3.475677E-1,-6.345535E-2,5.901960E-1
7.943544E0,-3.489923E-1,-6.171492E-2,-4.718225E-1
7.960233E0,-3.496276E-1,-6.541159E-2,1.079371E-1
7.976922E0,-3.511755E-1,-7.223449E-2,-2.657862E-1
7.993611E0,-3.520386E-1,-6.291354E-2,4.569341E-1
8.010300E0,-3.532755E-1,-6.448948E-2,-4.358825E-2
8.026989E0,-3.541911E-1,-5.937453E-2,2.607045E-2
8.043678E0,-3.552572E-1,-6.600487E-2,4.086747E-2
8.060356E0,-3.563935E-1,-5.925072E-2,-2.287538E-1
8.077044E0,-3.572342E-1,-6.823597E-2,1.267096E-1
8.093733E0,-3.586710E-1,-6.445967E-2,-2.602155E-1
8.110422E0,-3.593858E-1,-6.501949E-2,4.368157E-1
8.127111E0,-3.608412E-1,-6.279835E-2,-1.218596E-1
8.143800E0,-3.614818E-1,-5.637177E-2,3.484798E-1
8.160489E0,-3.627228E-1,-6.161422E-2,-1.865470E-1
8.177178E0,-3.635384E-1,-5.544779E-2,-3.792950E-1
8.193867E0,-3.645735E-1,-7.598071E-2,1.258334E-1
8.210556E0,-3.660745E-1,-5.875025E-2,3.962747E-2
8.227244E0,-3.665345E-1,-5.923065E-2,4.670175E-1
8.243933E0,-3.680514E-1,-6.094366E-2,-7.156516E-1
8.260622E0,-3.685686E-1,-6.515524E-2,4.317235E-1
8.277311E0,-3.702262E-1,-6.541714E-2,-6.820245E-2
8.294000E0,-3.707521E-1,-5.021193E-2,2.729796E-1
8.310678E0,-3.719016E-1,-6.680980E-2,-1.771928E-1
8.327367E0,-3.729813E-1,-5.432439E-2,-4.020636E-1
8.344056E0,-3.737148E-1,-7.333867E-2,-1.177873E-2
8.360744E0,-3.754292E-1,-6.936300E-2,-1.824282E-1
8.377433E0,-3.760300E-1,-6.198415E-2,1.040216E0
8.394122E0,-3.774981E-1,-5.197592E-2,-6.900131E-1
8.410811E0,-3.777648E-1,-6.413924E-2,-2.926574E-1
8.427500E0,-3.796389E-1,-8.460193E-2,-6.028962E-1
8.444189E0,-3.805887E-1,-6.789972E-2,9.993311E-1
8.460878E0,-3.819053E-1,-6.091224E-2,-5.327000E-2
8.477567E0,-3.826218E-1,-6.046543E-2,-3.712430E-4
8.494256E0,-3.839235E-1,-6.968975E-2,-3.912456E-1
8.510944E0,-3.849479E-1,-6.775622E-2,6.371271E-2
8.527622E0,-3.861843E-1,-7.102971E-2,3.905748E-1
8.544311E0,-3.873179E-1,-5.479024E-2,-3.133319E-1
8.561000E0,-3.880131E-1,-7.358640E-2,1.507852E-1
8.577689E0,-3.897740E-1,-6.635220E-2,-4.112269E-1
8.594378E0,-3.902277E-1,-6.601368E-2,5.294734E-1
8.611067E0,-3.919774E-1,-7.030220E-2,-2.932465E-1
8.627756E0,-3.925743E-1,-5.730881E-2,3.066039E-1
8.644444E0,-3.938903E-1,-7.212027E-2,-3.304587E-1
8.661133E0,-3.949815E-1,-6.359316E-2,2.653347E-1
8.677822E0,-3.960129E-1,-6.347434E-2,-4.493403E-2
8.694511E0,-3.971001E-1,-6.574276E-2,-1.866956E-1
8.711200E0,-3.982072E-1,-6.922383E-2,2.875352E-1
8.727889E0,-3.994107E-1,-5.878873E-2,-2.585555E-1
8.744578E0,-4.001694E-1,-7.011394E-2,1.570751E-1
8.761267E0,-4.017509E-1,-6.654870E-2,-2.555302E-1
8.777944E0,-4.023900E-1,-6.347804E-2,3.937642E-1
8.794633E0,-4.038690E-1,-6.761290E-2,-4.946220E-1
8.811322E0,-4.046467E-1,-6.739318E-2,1.098747E-1
8.828011E0,-4.061184E-1,-7.479872E-2,-3.580690E-2
8.844700E0,-4.071433E-1,-6.176715E-2,3.069318E-1
8.861378E0,-4.081794E-1,-6.600054E-2,-9.679093E-2
8.878078E0,-4.093463E-1,-6.651233E-2,-7.484121E-2
8.894767E0,-4.104001E-1,-6.649224E-2,2.108231E-1
8.911456E0,-4.115657E-1,-6.204818E-2,-1.041659E-1
8.928144E0,-4.124712E-1,-6.563947E-2,2.003621E-1
8.944833E0,-4.137566E-1,-6.188713E-2,-1.622280E-1
8.961522E0,-4.145368E-1,-6.281062E-2,-1.273382E-1
8.978211E0,-4.158530E-1,-7.363467E-2,-1.587234E-1
8.994900E0,-4.169946E-1,-6.484974E-2,5.699410E-1
9.011578E0,-4.180169E-1,-5.522642E-2,1.361236E-1
9.028267E0,-4.188373E-1,-5.783058E-2,-1.842889E-1
9.044956E0,-4.199471E-1,-6.492311E-2,-4.645545E-1
9.061644E0,-4.210043E-1,-7.060981E-2,-1.065197E-1
9.078333E0,-4.223039E-1,-7.166577E-2,3.805923E-1
9.095022E0,-4.233963E-1,-5.639068E-2,2.046037E-1
9.111711E0,-4.241861E-1,-6.115638E-2,-2.208863E-1
9.128400E0,-4.254376E-1,-6.975846E-2,-2.977840E-1
9.145089E0,-4.265145E-1,-6.723769E-2,2.152561E-1
9.161778E0,-4.276818E-1,-6.482704E-2,3.733938E-2
9.178467E0,-4.286783E-1,-6.358660E-2,1.609637E-1
9.195156E0,-4.298042E-1,-6.206636E-2,-3.788379E-2
9.211844E0,-4.307499E-1,-6.199254E-2,-1.746529E-2
9.228533E0,-4.318734E-1,-6.524001E-2,-3.923149E-1
9.245222E0,-4.329275E-1,-7.243078E-2,1.817416E-1
9.261900E0,-4.342902E-1,-6.457857E-2,2.655391E-1
9.278589E0,-4.350822E-1,-5.610607E-2,-4.277357E-1
9.295278E0,-4.361629E-1,-8.136764E-2,-5.310640E-1
9.311967E0,-4.377981E-1,-7.992441E-2,3.016444E-1
9.328656E0,-4.388306E-1,-6.352801E-2,6.053861E-1
9.345344E0,-4.399185E-1,-6.307550E-2,-2.470193E-1
9.362033E0,-4.409359E-1,-6.968436E-2,-5.723932E-3
9.378722E0,-4.422444E-1,-6.760509E-2,-1.941059E-1
9.395411E0,-4.431924E-1,-6.995128E-2,5.077443E-1
9.412100E0,-4.445793E-1,-5.935128E-2,-1.738736E-1
9.428789E0,-4.451734E-1,-6.315421E-2,4.258134E-1
9.445478E0,-4.466872E-1,-6.069178E-2,-2.748204E-1
9.462167E0,-4.471992E-1,-5.617266E-2,-4.249724E-1
9.478856E0,-4.485621E-1,-8.587606E-2,-4.766047E-2
9.495533E0,-4.500646E-1,-5.967314E-2,2.584311E-1
9.512222E0,-4.505532E-1,-6.311613E-2,-7.180986E-2
9.528911E0,-4.521712E-1,-7.866748E-2,-3.420390E-1
9.545600E0,-4.531790E-1,-6.396359E-2,4.866006E-1
9.562289E0,-4.543062E-1,-6.624608E-2,-2.684900E-1
9.578978E0,-4.553901E-1,-7.115620E-2,7.878397E-2
9.595667E0,-4.566812E-1,-6.704900E-2,-5.310245E-3
9.612356E0,-4.576281E-1,-6.615383E-2,6.074956E-1
9.629044E0,-4.588893E-1,-5.401662E-2,-1.807798E-1
9.645733E0,-4.594310E-1,-6.065513E-2,-1.325081E-1
9.662422E0,-4.609138E-1,-7.198433E-2,-3.571342E-1
9.679111E0,-4.618337E-1,-6.265230E-2,2.357098E-1
9.695800E0,-4.630050E-1,-6.886741E-2,-1.995691E-1
9.712489E0,-4.641323E-1,-6.782126E-2,2.110670E-1
9.729178E0,-4.652688E-1,-6.286255E-2,4.081950E-1
9.745856E0,-4.662299E-1,-5.329510E-2,-2.410598E-1
9.762544E0,-4.670470E-1,-6.772375E-2,-5.699229E-1
9.779233E0,-4.684903E-1,-7.929575E-2,-2.238955E-1
9.795922E0,-4.696938E-1,-7.066972E-2,3.968761E-1
9.812611E0,-4.708491E-1,-6.698477E-2,-6.019475E-2
9.829300E0,-4.719296E-1,-7.130527E-2,3.863640E-1
9.845989E0,-4.732291E-1,-5.898352E-2,-1.631438E-1
9.862678E0,-4.738983E-1,-6.662637E-2,1.262430E-1
9.879367E0,-4.754530E-1,-6.856155E-2,1.279598E-1
9.896056E0,-4.761867E-1,-5.059180E-2,3.008880E-1
9.912744E0,-4.771416E-1,-6.308651E-2,-9.263547E-1
9.929433E0,-4.782924E-1,-8.058130E-2,-3.144811E-1
9.946122E0,-4.798312E-1,-7.808370E-2,3.576918E-1
9.962811E0,-4.808987E-1,-6.309780E-2,6.175441E-1
9.979489E0,-4.819366E-1,-5.963178E-2,2.348859E-3
9.996178E0,-4.828884E-1,-6.171784E-2,-8.773918E-1
1.001287E1,-4.839966E-1,-8.757144E-2,-4.431149E-1
1.002956E1,-4.858113E-1,-8.524273E-2,3.031797E-1
1.004624E1,-4.868418E-1,-6.696908E-2,1.001641E0
1.006293E1,-4.880466E-1,-5.860025E-2,-2.149755E-2
1.007962E1,-4.887978E-1,-6.080151E-2,-2.347810E-1
1.009631E1,-4.900760E-1,-7.335321E-2,-2.604523E-1
1.011300E1,-4.912461E-1,-6.678797E-2,4.334022E-1
1.012969E1,-4.923053E-1,-5.903304E-2,6.270528E-2
1.014638E1,-4.932165E-1,-6.274158E-2,-1.850307E-1
1.016307E1,-4.943994E-1,-6.850628E-2,-2.819536E-2
1.017976E1,-4.955031E-1,-6.237808E-2,3.672570E-1
1.019644E1,-4.964815E-1,-5.592539E-2,-1.247536E-1
1.021312E1,-4.973692E-1,-6.468337E-2,-7.929421E-1
1.022981E1,-4.986397E-1,-8.479343E-2,-2.942522E-1
1.024650E1,-5.001994E-1,-7.758252E-2,4.644264E-1
1.026319E1,-5.012293E-1,-6.329441E-2,5.505051E-1
1.027988E1,-5.023120E-1,-6.229585E-2,-1.813767E-1
1.029657E1,-5.033086E-1,-6.730120E-2,3.733617E-2
1.031326E1,-5.045584E-1,-6.499852E-2,1.783306E-2
1.032994E1,-5.054781E-1,-6.183594E-2,3.010113E-1
1.034663E1,-5.066223E-1,-5.957046E-2,-5.385695E-1
1.036332E1,-5.074664E-1,-7.306928E-2,-1.254146E-4
1.038001E1,-5.090612E-1,-7.081942E-2,-3.191701E-1
1.039670E1,-5.098302E-1,-7.002059E-2,4.578003E-1
1.041339E1,-5.113983E-1,-6.941992E-2,-1.285071E-1
1.043008E1,-5.121473E-1,-6.150256E-2,2.138917E-1
1.044677E1,-5.134511E-1,-7.151145E-2,-4.087149E-1
1.046344E1,-5.145334E-1,-7.013875E-2,3.612495E-1
1.048013E1,-5.157914E-1,-6.357448E-2,6.704591E-2
1.049682E1,-5.166554E-1,-6.225367E-2,-1.517154E-1
1.051351E1,-5.178693E-1,-7.324928E-2,-6.311798E-2
1.053020E1,-5.191003E-1,-6.435100E-2,2.148471E-1
1.054689E1,-5.200172E-1,-6.227148E-2,2.460830E-1
1.056358E1,-5.211787E-1,-6.082732E-2,-6.013547E-1
1.058027E1,-5.220475E-1,-7.544898E-2,-2.676559E-1
1.059696E1,-5.236971E-1,-8.034058E-2,1.512417E-1
1.061364E1,-5.247291E-1,-6.178146E-2,6.051461E-1
1.063033E1,-5.257592E-1,-6.263781E-2,-2.391619E-1
1.064702E1,-5.268198E-1,-6.922363E-2,7.980569E-2
1.066371E1,-5.280697E-1,-6.314264E-2,1.286618E-2
1.068040E1,-5.289274E-1,-6.299287E-2,1.458400E-1
1.069708E1,-5.301716E-1,-6.469698E-2,-5.958375E-2
1.071377E1,-5.310861E-1,-5.977255E-2,-5.348297E-1
1.073046E1,-5.321667E-1,-8.277774E-2,-4.203933E-1
1.074714E1,-5.338490E-1,-8.106546E-2,3.219974E-1
1.076383E1,-5.348724E-1,-6.350239E-2,8.772221E-1
1.078052E1,-5.359686E-1,-5.653540E-2,-5.794393E-2
1.079721E1,-5.367595E-1,-6.062148E-2,-2.997859E-1
1.081390E1,-5.379920E-1,-7.190705E-2,-8.863964E-2
1.083059E1,-5.391596E-1,-6.223680E-2,2.493185E-1
1.084728E1,-5.400693E-1,-6.076389E-2,-3.525618E-1
1.086397E1,-5.411877E-1,-7.565879E-2,-1.602776E-1
1.088066E1,-5.425947E-1,-6.976712E-2,-2.320566E-1
1.089734E1,-5.435164E-1,-7.516806E-2,9.559466E-2
1.091403E1,-5.451036E-1,-7.694376E-2,1.051871E-1
1.093072E1,-5.460846E-1,-6.303734E-2,4.754984E-1
1.094740E1,-5.472069E-1,-6.519987E-2,-1.312791E-1
1.096409E1,-5.482601E-1,-6.581308E-2,7.317001E-2
1.098078E1,-5.494036E-1,-6.439544E-2,-2.610774E-1
1.099747E1,-5.504095E-1,-7.137564E-2,2.512856E-1
1.101416E1,-5.517860E-1,-6.260895E-2,3.594898E-2
1.103084E1,-5.524992E-1,-6.038994E-2,3.415086E-1
1.104753E1,-5.538017E-1,-6.146129E-2,-2.821146E-1
1.106422E1,-5.545507E-1,-6.033864E-2,-6.078810E-2
1.108091E1,-5.558157E-1,-7.096593E-2,-1.814099E-1
1.109760E1,-5.569194E-1,-6.322118E-2,-2.100620E-1
1.111429E1,-5.579258E-1,-7.564417E-2,1.640048E-1
1.113098E1,-5.594442E-1,-6.609955E-2,-2.711858E-2
1.114767E1,-5.601321E-1,-6.401669E-2,1.623245E-1
1.116434E1,-5.615802E-1,-7.277303E-2,-3.883005E-1
1.118103E1,-5.625603E-1,-6.832040E-2,2.915438E-1
1.119772E1,-5.638606E-1,-6.903448E-2,-2.443684E-1
1.121441E1,-5.648645E-1,-7.101682E-2,5.833154E-1
1.123110E1,-5.662310E-1,-5.743010E-2,-3.954065E-1
1.124779E1,-5.667814E-1,-7.033986E-2,-3.801012E-1
1.126448E1,-5.685788E-1,-8.721107E-2,-1.138811E-1
1.128117E1,-5.696923E-1,-6.342152E-2,7.592228E-1
1.129786E1,-5.706956E-1,-6.338707E-2,-2.860462E-1
1.131454E1,-5.718080E-1,-7.340891E-2,1.367308E-1
1.133123E1,-5.731459E-1,-6.277144E-2,8.393839E-2
1.134792E1,-5.739032E-1,-6.226104E-2,8.311107E-2
1.136461E1,-5.752240E-1,-6.878534E-2,2.256680E-1
1.138130E1,-5.761991E-1,-5.049123E-2,-4.683844E-1
1.139799E1,-5.769093E-1,-7.851835E-2,-3.809838E-1
1.141467E1,-5.788190E-1,-7.960936E-2,-4.714654E-2
1.143136E1,-5.795656E-1,-6.244552E-2,5.662377E-1
1.144804E1,-5.809033E-1,-7.190558E-2,-1.729878E-1
1.146473E1,-5.819656E-1,-6.337326E-2,2.144690E-1
1.148142E1,-5.830185E-1,-6.550020E-2,-5.857638E-1
1.149811E1,-5.841519E-1,-8.168598E-2,4.903613E-1
1.151480E1,-5.857450E-1,-5.806665E-2,3.150788E-1
1.153149E1,-5.860900E-1,-5.378654E-2,1.582431E-1
1.154818E1,-5.875403E-1,-7.000241E-2,-1.041860E0
1.156487E1,-5.884266E-1,-7.576524E-2,-3.836713E-2
1.158156E1,-5.900692E-1,-8.245375E-2,-1.565967E-1
1.159824E1,-5.911787E-1,-7.235218E-2,9.397590E-1
1.161493E1,-5.924841E-1,-5.794334E-2,1.491141E-1
1.163162E1,-5.931127E-1,-5.785703E-2,-3.111726E-1
1.164831E1,-5.944153E-1,-7.715100E-2,-4.618737E-1
1.166499E1,-5.956870E-1,-7.090253E-2,-3.065032E-2
1.168168E1,-5.967811E-1,-7.535987E-2,4.014107E-1
1.169837E1,-5.982023E-1,-6.406019E-2,1.131109E-2
1.171506E1,-5.989192E-1,-6.447890E-2,1.282098E-1
1.173174E1,-6.003545E-1,-7.107573E-2,-2.436268E-1
1.174843E1,-6.012916E-1,-6.413259E-2,3.221505E-1
1.176512E1,-6.024951E-1,-6.565714E-2,-8.254308E-1
1.178181E1,-6.034831E-1,-8.501203E-2,3.872722E-1
1.179850E1,-6.053326E-1,-6.725181E-2,3.949139E-1
1.181519E1,-6.057278E-1,-5.169307E-2,7.254254E-1
1.183188E1,-6.070580E-1,-6.007127E-2,-6.186929E-1
1.184857E1,-6.077329E-1,-5.994553E-2,-3.450030E-1
1.186526E1,-6.090588E-1,-7.990122E-2,-1.924998E-1
1.188194E1,-6.103998E-1,-6.581154E-2,8.760525E-1
1.189862E1,-6.112548E-1,-4.706010E-2,-2.061788E-1
1.191531E1,-6.119700E-1,-6.971629E-2,-8.798066E-1
1.193200E1,-6.135817E-1,-8.615995E-2,-5.834599E-1
1.194869E1,-6.148458E-1,-8.154956E-2,5.710003E-1
1.196538E1,-6.163037E-1,-7.238537E-2,8.033990E-1
1.198207E1,-6.172619E-1,-5.060195E-2,-1.159258E-1
1.199876E1,-6.179927E-1,-7.236324E-2,-2.187473E-2
1.201544E1,-6.196772E-1,-6.552927E-2,7.812557E-2
1.203213E1,-6.201799E-1,-5.237610E-2,-8.161844E-2
1.204882E1,-6.214254E-1,-7.904183E-2,-7.263542E-1
1.206551E1,-6.228181E-1,-7.579369E-2,3.386104E-1
1.208220E1,-6.239553E-1,-6.532444E-2,2.797378E-1
1.209889E1,-6.249985E-1,-6.621726E-2,-6.502550E-2
1.211558E1,-6.261654E-1,-6.909886E-2,-5.396104E-1
1.213226E1,-6.273041E-1,-8.157515E-2,-7.714698E-2
1.214894E1,-6.288873E-1,-7.798794E-2,3.469966E-1
1.216563E1,-6.299072E-1,-6.297740E-2,5.467869E-1
1.218232E1,-6.309894E-1,-6.295319E-2,-2.593496E-1
1.219901E1,-6.320084E-1,-6.960528E-2,-4.516725E-1
1.221570E1,-6.333126E-1,-8.041715E-2,6.671816E-2
1.223239E1,-6.346925E-1,-6.879006E-2,6.447179E-1
1.224908E1,-6.356087E-1,-5.464094E-2,1.162339E-1
1.226577E1,-6.365163E-1,-6.526769E-2,-2.341453E-1
1.228246E1,-6.377872E-1,-6.692035E-2,-2.958599E-1
1.229914E1,-6.387500E-1,-6.929371E-2,-4.217055E-2
1.231583E1,-6.401001E-1,-7.395338E-2,-3.711196E-2
1.233252E1,-6.412184E-1,-6.690600E-2,3.223847E-1
1.234921E1,-6.423332E-1,-6.448585E-2,-1.814010E-1
1.236590E1,-6.433708E-1,-7.106784E-2,-4.903930E-3
1.238258E1,-6.447045E-1,-6.908916E-2,-3.670417E-1
1.239927E1,-6.456761E-1,-7.633412E-2,-2.448740E-3
1.241596E1,-6.472524E-1,-7.819779E-2,8.370471E-1
1.243264E1,-6.482861E-1,-4.375939E-2,3.200075E-1
1.244933E1,-6.487130E-1,-5.976089E-2,-6.905694E-1
1.246602E1,-6.502808E-1,-8.101950E-2,-5.202294E-1
1.248271E1,-6.514172E-1,-6.849214E-2,5.449266E-1
1.249940E1,-6.525669E-1,-6.530328E-2,-2.412392E-1
1.251609E1,-6.535969E-1,-7.374458E-2,2.170867E-1
1.253278E1,-6.550284E-1,-6.497688E-2,-2.262858E-1
1.254947E1,-6.557657E-1,-6.995579E-2,1.175486E-1
1.256616E1,-6.573633E-1,-7.443085E-2,-2.434105E-1
1.258284E1,-6.582500E-1,-6.641522E-2,3.821362E-1
1.259953E1,-6.595801E-1,-6.991205E-2,-7.708580E-1
1.261622E1,-6.605835E-1,-8.405576E-2,3.681985E-1
1.263290E1,-6.623848E-1,-7.113701E-2,5.055338E-1
1.264959E1,-6.629572E-1,-5.085993E-2,3.463861E-1
1.266628E1,-6.640824E-1,-6.928197E-2,-5.393204E-1
1.268297E1,-6.652696E-1,-6.754043E-2,1.320536E-1
1.269966E1,-6.663367E-1,-6.362515E-2,-3.001587E-1
1.271634E1,-6.673933E-1,-7.614921E-2,-7.491845E-2
1.273303E1,-6.688784E-1,-7.223274E-2,1.129635E-1
1.274972E1,-6.698043E-1,-6.447226E-2,3.132606E-1
1.276641E1,-6.710304E-1,-6.758134E-2,-3.093081E-1
1.278310E1,-6.720600E-1,-7.056276E-2,1.197532E-1
1.279979E1,-6.733856E-1,-6.851760E-2,2.373468E-2
1.281648E1,-6.743469E-1,-6.441327E-2,-2.289051E-1
1.283317E1,-6.755356E-1,-7.863099E-2,-3.870005E-1
1.284984E1,-6.769706E-1,-7.943015E-2,4.197976E-1
1.286653E1,-6.781859E-1,-6.305629E-2,5.316638E-1
1.288322E1,-6.790753E-1,-5.899982E-2,3.238803E-2
1.289991E1,-6.801552E-1,-6.496366E-2,-2.490545E-1
1.291660E1,-6.812436E-1,-6.640223E-2,-5.425123E-2
1.293329E1,-6.823715E-1,-6.713875E-2,-3.386606E-2
1.294998E1,-6.834846E-1,-6.716892E-2,-3.397071E-1
1.296667E1,-6.846135E-1,-7.729755E-2,1.051701E-1
1.298336E1,-6.860646E-1,-6.892421E-2,5.984035E-2
1.300004E1,-6.869140E-1,-6.653637E-2,2.015448E-1
1.301673E1,-6.882854E-1,-7.085758E-2,-1.121279E-1
1.303342E1,-6.892791E-1,-6.415214E-2,1.387177E-1
1.305011E1,-6.904267E-1,-6.911252E-2,-4.526292E-2
1.306680E1,-6.915859E-1,-6.564799E-2,-3.961234E-1
1.308349E1,-6.926179E-1,-7.879771E-2,-1.899486E-1
1.310017E1,-6.942151E-1,-7.968816E-2,2.283779E-1
1.311686E1,-6.952768E-1,-6.408094E-2,5.180793E-1
1.313354E1,-6.963540E-1,-6.476839E-2,-4.284676E-2
1.315023E1,-6.974386E-1,-6.544351E-2,-4.385563E-2
1.316692E1,-6.985383E-1,-6.627557E-2,1.483238E-1
1.318361E1,-6.996507E-1,-6.130131E-2,-1.733008E-1
1.320030E1,-7.005844E-1,-6.866011E-2,-6.902005E-2
1.321699E1,-7.019425E-1,-6.967328E-2,3.305611E-1
1.323368E1,-7.029100E-1,-5.315627E-2,-3.798007E-1
1.325037E1,-7.037167E-1,-7.835668E-2,-7.067572E-1
1.326706E1,-7.055254E-1,-8.880660E-2,3.950045E-1
1.328374E1,-7.066809E-1,-5.703622E-2,5.822822E-1
1.330043E1,-7.074291E-1,-6.569967E-2,-9.729718E-1
1.331712E1,-7.088738E-1,-9.588518E-2,2.502160E-1
1.333381E1,-7.106295E-1,-6.307538E-2,4.616136E-1
1.335049E1,-7.109784E-1,-6.135304E-2,6.177676E-2
1.336718E1,-7.126767E-1,-8.146525E-2,-3.353147E-1
1.338387E1,-7.136975E-1,-6.097423E-2,6.160436E-1
1.340056E1,-7.147119E-1,-6.337602E-2,-2.889270E-1
1.341724E1,-7.158129E-1,-7.071073E-2,-2.752325E-1
1.343393E1,-7.170720E-1,-7.378347E-2,-4.076637E-1
1.345062E1,-7.182756E-1,-8.178402E-2,8.408049E-1
1.346731E1,-7.198018E-1,-5.406033E-2,1.481095E-1
1.348400E1,-7.200800E-1,-5.876351E-2,-2.705038E-1
1.350069E1,-7.217632E-1,-8.300702E-2,-7.227896E-1
1.351738E1,-7.228506E-1,-7.094827E-2,7.034617E-1
1.353407E1,-7.241313E-1,-6.535737E-2,8.746915E-2
1.355076E1,-7.250321E-1,-6.272462E-2,1.099624E-1
1.356743E1,-7.262242E-1,-6.653305E-2,-1.138262E-1
1.358412E1,-7.272521E-1,-6.356660E-2,-5.059497E-1
1.360081E1,-7.283459E-1,-8.227077E-2,-3.642681E-1
1.361750E1,-7.299981E-1,-8.256910E-2,8.187792E-1
1.363419E1,-7.311019E-1,-5.014318E-2,3.783214E-1
1.365088E1,-7.316718E-1,-6.352174E-2,-4.096202E-1
1.366757E1,-7.332221E-1,-7.679392E-2,-7.613090E-1
1.368426E1,-7.342350E-1,-7.770473E-2,3.683571E-1
1.370094E1,-7.358157E-1,-7.454271E-2,5.074445E-1
1.371763E1,-7.367230E-1,-5.279666E-2,-4.230177E-2
1.373432E1,-7.375779E-1,-7.499300E-2,-6.051901E-1
1.375101E1,-7.392261E-1,-8.235489E-2,9.104636E-2
1.376770E1,-7.403268E-1,-6.413156E-2,7.260294E-1
1.378439E1,-7.413667E-1,-6.024151E-2,8.573871E-3
1.380108E1,-7.423375E-1,-6.286643E-2,-3.105034E-1
1.381776E1,-7.434644E-1,-7.166851E-2,-1.437883E-1
1.383444E1,-7.447288E-1,-6.910537E-2,3.402084E-1
1.385113E1,-7.457709E-1,-5.838050E-2,-4.841575E-1
1.386782E1,-7.466775E-1,-8.121451E-2,-1.014259E-1
1.388451E1,-7.484817E-1,-7.479065E-2,1.066846E-1
1.390120E1,-7.491738E-1,-6.143884E-2,4.828722E-1
1.391789E1,-7.505324E-1,-7.067208E-2,-5.442533E-1
